time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
2.19,-0.0024778769260943856,-0.00047174250171774616,0.012640734447989879,-0.08914972470309485,-0.0034022615901059036,-0.011390177305097577
2.2,-0.0003638031858975155,-0.0020742846857491563,0.012247262458127392,-0.08915336273495382,-0.003423004436963395,-0.011267704680516303
2.21,-0.00035493524443638846,-0.0020183611198772225,0.011924984676706909,-0.08915691208739818,-0.003443188048162167,-0.011148454833749233
2.22,-0.00034628348346249505,-0.001963950566476703,0.011611103983674879,-0.0891603749222328,-0.0034628275538269343,-0.011032343793912484
2.23,0.0009148732981822394,-0.0039320550456144,0.011477529318173446,-0.08915122618925098,-0.0035021481042830783,-0.01091756850073075
2.24,0.0008925727177733211,-0.0038260802380913617,0.011175269709673884,-0.08914230046207325,-0.003540408906663992,-0.01080581580363401
2.25,0.0008708156096826902,-0.0037229803344599605,0.010880895261884231,-0.08913359230597642,-0.0035776387100085916,-0.010697006851015168
2.2600000000000002,0.0008495887349709574,-0.0036226762236902348,0.010594203691840425,-0.08912509641862672,-0.003613865472245494,-0.010591064814096765
2.27,0.002517452437797718,-0.006116298329529125,0.010048163700003943,-0.08909992189424874,-0.003675028455540785,-0.010490583177096726
2.2800000000000002,0.002456086449478062,-0.00595157839325367,0.00978328587693841,-0.08907536102975397,-0.0037345442394733216,-0.010392750318327341
2.29,0.002396215441664462,-0.005791338454189594,0.009525331564632495,-0.08905139887533732,-0.0037924576240152175,-0.010297497002681016
2.3000000000000003,0.00306435325579979,-0.007640706143706672,0.008763013159825202,-0.08902075534277933,-0.0038688646854522844,-0.010209866871082765
2.31,0.002989652473690513,-0.007435103773589899,0.008531859295814407,-0.08899085881804242,-0.003943215723188184,-0.010124548278124621
2.32,0.002916771377507177,-0.00723510008627277,0.008306757288115134,-0.08896169110426734,-0.004015566724050911,-0.01004148070524347
2.33,0.0042969396054994835,-0.008104172927307455,0.008271711039336629,-0.08891872170821234,-0.004096608453323986,-0.009958763594850104
2.34,0.004192185634135676,-0.007886312167744632,0.008053386563486548,-0.08887679985187098,-0.004175471575001432,-0.009878229729215239
2.35,0.0040899828342077504,-0.007674379713318601,0.007840783257208911,-0.08883590002352891,-0.0042522153721346176,-0.00979982189664315
2.36,0.003990269199086821,-0.007468209613075989,0.007633753145602967,-0.08879599733153805,-0.0043268974682653775,-0.009723484365187121
2.37,0.004574964823933658,-0.008319437831041722,0.008127143708581929,-0.08875024768329871,-0.004410091846575794,-0.009642212928101301
2.38,0.004463421780860871,-0.008096080163670886,0.007912471614104022,-0.08870561346549011,-0.004491052648212503,-0.009563088211960261
2.39,0.004354595339672612,-0.007878791025710024,0.007703429167024222,-0.08866206751209338,-0.004569840558469603,-0.009486053920290019
2.4,0.004910370171345407,-0.007181417774403582,0.007520070172479843,-0.08861296381037992,-0.004641654736213639,-0.00941085321856522
2.41,0.004790639810915098,-0.006988795540780654,0.00732131965211015,-0.08856505741227076,-0.004711542691621446,-0.009337640022044118
2.42,0.004673825454524244,-0.0068013916539148445,0.007127786522095905,-0.08851831915772553,-0.004779556608160595,-0.009266362156823159
2.43,0.005205183797748314,-0.006926046495787885,0.007469536272102898,-0.08846626731974805,-0.004848817073118473,-0.00919166679410213
2.44,0.005078253880874628,-0.006740423392139606,0.007272013803355855,-0.0884154847809393,-0.004916221307039869,-0.009118946656068572
2.45,0.004954415361038994,-0.006559821899028623,0.007079679033563217,-0.08836594062732891,-0.004981819526030155,-0.00904814986573294
2.46,0.004833593129845604,-0.006384103301053642,0.006892397396239147,-0.08831760469603046,-0.005045660559040692,-0.008979225891770548
2.47,0.005742408728365206,-0.006997314208460382,0.007761325905917819,-0.08826018060874681,-0.0051156337011252955,-0.00890161263271137
2.48,0.005602361302073172,-0.006809967913695437,0.007555937760559746,-0.08820415699572608,-0.00518373338026225,-0.008826053255105774
2.49,0.0054657247270118725,-0.006627683704252941,0.0073559456146600095,-0.08814949974845596,-0.0052500102173047795,-0.008752493798959173
2.5,0.005045979932137845,-0.005584474964254129,0.00846875001191414,-0.08809903994913458,-0.00530585496694732,-0.008667806298840031
2.5100000000000002,0.004922905005627087,-0.0054350631475286355,0.008244508441291563,-0.0880498108990783,-0.0053602055984226064,-0.008585361214427115
2.52,0.004802828356045008,-0.005289677460921171,0.008026157002247406,-0.08800178261551786,-0.0054131023730318185,-0.008505099644404641
2.5300000000000002,0.004722642962168094,-0.005096696341991449,0.0068453036050867555,-0.08795455618589618,-0.005464069336451733,-0.008436646608353774
2.54,0.004607444305650105,-0.004960412764968329,0.006663935202238767,-0.08790848174283968,-0.005513673464101416,-0.008370007256331387
2.5500000000000003,0.004495052509580433,-0.004827796746932924,0.006487340615294032,-0.08786353121774387,-0.005561951431570745,-0.008305133850178446
2.56,0.00438539933509946,-0.00469874822623661,0.00631539569136309,-0.08781967722439288,-0.0056089389138331116,-0.008241979893264815
2.57,0.004589683195622252,-0.004522509768906252,0.0019657129906081837,-0.08777378039243666,-0.005654164011522174,-0.008222322763358733
2.58,0.00447771554975096,-0.004401660845170515,0.0019135976640718144,-0.08772900323693915,-0.005698180619973879,-0.008203186786718015
2.59,0.004368476421209577,-0.004284059207390225,0.0018628613776944351,-0.08768531847272705,-0.005741021212047782,-0.008184558172941071
2.6,0.0031658992206083925,-0.003744113069730777,-0.001720838521198597,-0.08765365948052097,-0.00577846234274509,-0.008201766558153058
2.61,0.0030886595707148856,-0.003644107971091548,-0.00167521055454746,-0.08762277288481382,-0.005814903422456006,-0.008218518663698533
2.62,0.003013302942000473,-0.0035467861661290616,-0.0016307944463640166,-0.08759263985539381,-0.005850371284117297,-0.008234826608162172
2.63,0.002958834373833319,-0.003270650504597166,-0.003164676758190564,-0.08756305151165548,-0.005883077789163268,-0.008266473375744078
2.64,0.0028866425654567596,-0.0031833230556419442,-0.00308077846816137,-0.08753418508600092,-0.005914911019719688,-0.008297281160425692
2.65,0.002816210901028876,-0.003098336448587393,-0.002999111239222939,-0.08750602297699063,-0.005945894384205562,-0.008327272272817921
2.66,0.0027474965253733996,-0.003015627423037487,-0.002919615368362785,-0.08747854801173689,-0.005976050658435936,-0.008356468426501548
2.67,0.0016213938801860062,-0.00237853223879202,-0.004577473116893747,-0.08746233407293504,-0.005999835980823856,-0.008402243157670486
2.68,0.0015818313547618368,-0.0023150502522829783,-0.004456162142888825,-0.08744651575938742,-0.006022986483346687,-0.008446804779099374
2.69,0.001543233793473514,-0.002253267359001516,-0.004338080287697225,-0.08743108342145268,-0.0060455191569367015,-0.008490185581976346
2.7,0.0008223547552419774,-0.001974421586953469,-0.0038388700204612138,-0.08742285987390026,-0.006065263372806236,-0.008528574282180958
2.71,0.0008022885103101396,-0.001921736841887886,-0.003737168326303799,-0.08741483698879716,-0.006084480741225115,-0.008565945965443996
2.72,0.0007827118047559478,-0.0018704611919679107,-0.0036381708415637905,-0.0874070098707496,-0.006103185353144794,-0.008602327673859633
2.73,0.0005260893963948965,-0.0008171734802227514,-0.0025416579978605434,-0.08740174897678565,-0.006111357087947022,-0.008627744253838238
2.74,0.0005132521348920893,-0.0007953720231232767,-0.002474341504738662,-0.08739661645543673,-0.0061193108081782546,-0.008652487668885624
2.75,0.0005007280797711955,-0.0007741527674943391,-0.00240881219855172,-0.08739160917463902,-0.006127052335853198,-0.008676575790871142
2.7600000000000002,0.0004885095912507409,-0.0007535001359922182,-0.002345022399452803,-0.08738672407872651,-0.00613458733721312,-0.008700026014865669
2.77,-6.652850639088381e-05,5.939517614218445e-05,-0.0006726672495403832,-0.08738738936379042,-0.006133993385451698,-0.008706752687361072
2.7800000000000002,-6.490510779039171e-05,5.781070552238199e-05,-0.0006548555773723506,-0.08738803841486832,-0.006133415278396475,-0.008713301243134797
2.79,-6.332132326031248e-05,5.626850049749235e-05,-0.0006375158423185569,-0.08738867162810092,-0.0061328525933915,-0.008719676401557982
2.8000000000000003,-0.0006905366059892781,0.0013899914170678856,0.001282235834787579,-0.08739557699416081,-0.0061189526792208215,-0.008706854043210106
2.81,-0.0006736864949393462,0.0013529099425422363,0.0012482841611466886,-0.08740231385911021,-0.006105423579795399,-0.008694371201598638
2.82,-0.0006572476193162924,0.0013168160950669857,0.0012152303910894606,-0.08740888633530337,-0.006092255418844729,-0.008682218897687744
2.83,-0.0011015369856152146,0.0022360634813343785,0.0025646687751040703,-0.08741990170515952,-0.006069894784031385,-0.008656572209936703
2.84,-0.0010746582218190692,0.002176402201112832,0.0024967524657914034,-0.08743064828737772,-0.0060481307620202564,-0.00863160468527879
2.85,-0.0010484355033349435,0.0021183285690074896,0.0024306303232987173,-0.08744113264241107,-0.006026947476330181,-0.008607298382045802
2.86,-0.0010228528093533529,0.0020618005478598884,0.0023662551707323252,-0.0874513611705046,-0.006006329470851583,-0.00858363583033848
2.87,-0.0017623914381485195,0.004186856789696956,0.004354403300525434,-0.08746898508488608,-0.005964460902954613,-0.008540091797333225
2.88,-0.0017193882603811217,0.004075110467439094,0.004239059700664547,-0.08748617896748989,-0.005923709798280222,-0.00849770120032658
2.89,-0.0016774348222283186,0.003966331741302561,0.004126758750807834,-0.08750295331571217,-0.005884046480867197,-0.008456433612818502
2.9,-0.0017383806160087,0.004807109103190399,0.005259047546665327,-0.08752033712187227,-0.005835975389835294,-0.008403843137351848
2.91,-0.0016959646343872592,0.0046787548122177985,0.00511969246207428,-0.08753729676821614,-0.005789187841713115,-0.008352646212731105
2.92,-0.0016545840201646622,0.0045538077858644135,0.0049840113335480225,-0.0875538426084178,-0.005743649763854471,-0.008302806099395625
2.93,-0.0014797953345565829,0.005442638943309526,0.004274524254949067,-0.08756864056176336,-0.005689223374421376,-0.008260060856846134
2.94,-0.001443689841582968,0.005297244895641387,0.004161212320113919,-0.0875830774601792,-0.005636250925464962,-0.008218448733644995
2.95,-0.0014084655970321158,0.005155708923592106,0.004050891638612365,-0.08759716211614951,-0.005584693836229041,-0.008177939817258872
2.96,-0.00103694901672155,0.004243280045632389,0.0029067667506687475,-0.08760753160631674,-0.005542261035772717,-0.008148872149752184
2.97,-0.0010116491497959568,0.004129865946429301,0.002829687743888667,-0.0876176480978147,-0.0055009623763084235,-0.008120575272313298
2.98,-0.000986966711233439,0.004019467111754717,0.002754646817964522,-0.08762751776492703,-0.005460767705190876,-0.008093028804133652
2.99,-0.000962886625681697,0.003912004150182747,0.002681590375830198,-0.08763714663118384,-0.005421647663689049,-0.00806621290037535
3.0,-0.001064680233194587,0.003680752921445804,0.00096410679618349,-0.08764779343351578,-0.005384840134474591,-0.008056571832413515
3.0100000000000002,-0.001038704399686563,0.0035823188318379884,0.0009385343993074113,-0.08765818047751264,-0.005349016946156211,-0.00804718648842044
3.02,-0.0010133624798900343,0.0034865048393489424,0.0009136396497544177,-0.08766831410231155,-0.005314151897762722,-0.008038050091922896
3.0300000000000002,-0.0007660763908583779,0.002985237665023824,-0.00039325511184598247,-0.08767597486622013,-0.005284299521112484,-0.008041982643041356
3.04,-0.0007473861631691059,0.0029053741599649584,-0.0003828236298136292,-0.08768344872785182,-0.005255245779512834,-0.008045810879339492
3.0500000000000003,-0.0007291520107220173,0.0028276390232792933,-0.00037266896085222725,-0.08769074024795903,-0.005226969389280041,-0.008049537568948014
3.06,-1.0899322188562266e-05,0.0027408120656526,-0.0020650267174428527,-0.08769084924118092,-0.005199561268623515,-0.008070187836122443
3.0700000000000003,-1.0633410693960954e-05,0.002667464961316715,-0.0020102528028477715,-0.08769095557528786,-0.005172886619010348,-0.008090290364150921
3.08,-1.0373986676776026e-05,0.002596073713774386,-0.001956934703714462,-0.08769105931515463,-0.0051469258818726046,-0.008109859711188066
3.09,-1.012089186047671e-05,0.002526586515748327,-0.0019050335669498347,-0.08769116052407323,-0.005121660016715122,-0.008128910046857564
3.1,0.0012914639511726056,0.002748704318711234,-0.0019856754967146513,-0.08767824588456151,-0.005094172973528009,-0.00814876680182471
3.11,0.0012599559025693596,0.0026751178001495346,-0.001933017649543456,-0.08766564632553582,-0.0050674217955265135,-0.008168096978320145
3.12,0.0012292163238519505,0.002603494163704801,-0.001881758949259564,-0.0876533541622973,-0.005041386853889465,-0.008186914567812741
3.13,0.002052884493509932,0.0027176688871359284,-0.0020005863776687526,-0.0876328253173622,-0.005014210165018106,-0.008206920431589429
3.14,0.0020027986891667515,0.002644891760376319,-0.0019475414450553091,-0.08761279733047053,-0.004987761247414343,-0.008226395846039982
3.15,0.0019539342679307514,0.0025740565083939865,-0.0018959057313892094,-0.08759325798779122,-0.004962020682330403,-0.008245354903353874
3.16,0.0019062614741658102,0.002505111666407784,-0.0018456416508348047,-0.08757419537304956,-0.004936969565666326,-0.008263811319862223
3.17,0.002521442318935335,0.00214656470325998,-0.0010843442819876599,-0.0875489809498602,-0.004915503918633726,-0.008274654762682099
3.18,0.002459921717583663,0.0020890595603445875,-0.001055598821596053,-0.08752438173268437,-0.00489461332303028,-0.00828521075089806
3.19,0.0023999012517028906,0.002033090492897828,-0.0010276161930780764,-0.08750038272016734,-0.0048742824181013025,-0.008295486912828842
3.2,0.0025598594580820977,0.0017315911311866859,-0.00013946959529859138,-0.08747478412558653,-0.004856966506789436,-0.008296881608781828
3.21,0.002497398722411448,0.0016851922847533653,-0.00013577258859476596,-0.08744981013836241,-0.004840114583941902,-0.008298239334667775
3.22,0.0024364611004543957,0.0016400337983618809,-0.00013217359399400955,-0.08742544552735787,-0.004823714245958283,-0.008299561070607715
3.23,0.002610210597924323,0.0013638838991198114,0.0002732762231301977,-0.08739934342137863,-0.004810075406967085,-0.008296828308376412
3.24,0.002546518393344216,0.0013273311951596915,0.00026603236049475495,-0.08737387823744519,-0.004796802095015488,-0.008294167984771464
3.25,0.0024843793835186145,0.0012917562967846193,0.0002589804634468146,-0.08734903444361,-0.004783884532047642,-0.008291578180136996
3.2600000000000002,0.002423755738911737,0.0012571331404770767,0.0002521154474665645,-0.08732479688622088,-0.0047713132006428705,-0.00828905702566233
3.27,0.0018589977655195933,0.0015971819748766183,0.0006387242075920167,-0.08730620690856569,-0.004755341380894104,-0.00828266978358641
3.2800000000000002,0.0018136333750928268,0.0015543680182652925,0.0006217926823758289,-0.08728807057481476,-0.004739797700711451,-0.008276451856762653
3.29,0.0017693755017335056,0.0015126992101614518,0.000605309705480634,-0.08727037681979742,-0.004724670708609837,-0.008270398759707847
3.3000000000000003,0.0014562760696160415,0.002002280180224152,0.0006979506594722261,-0.08725581405910127,-0.004704647906807595,-0.008263419253113125
3.31,0.0014207380098930356,0.0019485971394720813,0.0006794481981277911,-0.08724160667900234,-0.004685161935412874,-0.008256624771131846
3.3200000000000003,0.00138606689676532,0.0018963494040244982,0.0006614358984088041,-0.08722774601003469,-0.004666198441372629,-0.008250010412147759
3.33,0.0005650136101554015,0.0014847780505330213,-0.0006605367336683342,-0.08722209587393313,-0.004651350660867299,-0.008256615779484442
